Exp_Reduce_Concentrate,Exp_Increase_Concentrate,Exp_Reduce_Alertness,Exp_Increase_Alertness,Exp_Reduce_Pain_Heat,Exp_Increase_Pain_Heat,Exp_Worsen_Mood,Exp_Improve_Mood,Exp_Induce_Side_effects,Exp_Painful,Exp_Itchy,Exp_Tingle_Electrical_sensations,Exp_Warm_Hot,Exp_Metallic_Iron,Exp_Pleasant,Feeling_Anxious_overall,Feeling_Excited,Feeling_Calm,Feeling_Engaged,Feeling_Curious
2.00516013337689,13.440413928667,1.42885014827706,3.28924267849183,28.5379858237736,0.248570152059589,0.123482092251708,5.37970159912541,4.39870535499553,6.40943969323319,23.3662195833869,30.7205107628235,6.62963151850158,2.60256220249981,93.93616611269,26.8558901994285,12.112622925985,31.8079582170461,46.0147949601172,110.061995232196
