Exp_Reduce_Concentrate,Exp_Increase_Concentrate,Exp_Reduce_Alertness,Exp_Increase_Alertness,Exp_Reduce_Pain_Heat,Exp_Increase_Pain_Heat,Exp_Worsen_Mood,Exp_Improve_Mood,Exp_Induce_Side_effects,Exp_Painful,Exp_Itchy,Exp_Tingle_Electrical_sensations,Exp_Warm_Hot,Exp_Metallic_Iron,Exp_Pleasant,Feeling_Anxious_overall,Feeling_Excited,Feeling_Calm,Feeling_Engaged,Feeling_Curious
11.8243313803267,22.1963862999374,14.4938677582762,21.0375110254218,28.9413466108312,8.80170832320781,5.68492298710563,16.3196504205246,28.0116068636519,19.2197734259139,19.5783466404111,26.2828082408071,28.3690462932786,0,92.9568649521965,1.38795217698482,10.9380481711683,24.1997113738594,21.9911299171771,30.2473252393833
