Exp_Reduce_Concentrate,Exp_Increase_Concentrate,Exp_Reduce_Alertness,Exp_Increase_Alertness,Exp_Reduce_Pain_Heat,Exp_Increase_Pain_Heat,Exp_Worsen_Mood,Exp_Improve_Mood,Exp_Induce_Side_effects,Exp_Painful,Exp_Itchy,Exp_Tingle_Electrical_sensations,Exp_Warm_Hot,Exp_Metallic_Iron,Exp_Pleasant,Feeling_Anxious_overall,Feeling_Excited,Feeling_Calm,Feeling_Engaged,Feeling_Curious
33.9027984030835,11.3846985640489,60.6859059200664,14.5066415975243,30.5240431425387,3.92718708425525,11.4350868829013,62.5210358383702,11.3099324740202,11.0592963670664,11.4859172021169,45.2724026045127,49.9348066483245,9.54452556555814,76.2417392649755,10.743154003421,32.34059321498,92.5391691912881,66.5830449224848,122.365142677031
