Exp_Reduce_Concentrate,Exp_Increase_Concentrate,Exp_Reduce_Alertness,Exp_Increase_Alertness,Exp_Reduce_Pain_Heat,Exp_Increase_Pain_Heat,Exp_Worsen_Mood,Exp_Improve_Mood,Exp_Induce_Side_effects,Exp_Painful,Exp_Itchy,Exp_Tingle_Electrical_sensations,Exp_Warm_Hot,Exp_Metallic_Iron,Exp_Pleasant,Feeling_Anxious_overall,Feeling_Excited,Feeling_Calm,Feeling_Engaged,Feeling_Curious
0,28.8298057253014,2.33450643666486,17.7245342813599,25.7321494020428,0,0,11.198026796954,2.79270236571328,0,63.9676421677341,9.26452398513299,0,0,108.87353007891,0,21.7251845474909,59.6741494996114,59.9868348949365,51.2375848005973
