Exp_Reduce_Concentrate,Exp_Increase_Concentrate,Exp_Reduce_Alertness,Exp_Increase_Alertness,Exp_Reduce_Pain_Heat,Exp_Increase_Pain_Heat,Exp_Worsen_Mood,Exp_Improve_Mood,Exp_Induce_Side_effects,Exp_Painful,Exp_Itchy,Exp_Tingle_Electrical_sensations,Exp_Warm_Hot,Exp_Metallic_Iron,Exp_Pleasant,Feeling_Anxious_overall,Feeling_Excited,Feeling_Calm,Feeling_Engaged,Feeling_Curious
1.00069787785883,0.509282404977526,0.130514078391097,0.264643750844062,1.1852608186224,2.06710321693527,0.386257830529059,0.842524260740415,0.985636603232113,0.821809328252705,1.34644776008652,28.462354214232,1.50743575877497,0.72675737854175,94.1149090982373,0,1.54175020856484,38.6802929795359,13.0857713933927,0
