Exp_Reduce_Concentrate,Exp_Increase_Concentrate,Exp_Reduce_Alertness,Exp_Increase_Alertness,Exp_Reduce_Pain_Heat,Exp_Increase_Pain_Heat,Exp_Worsen_Mood,Exp_Improve_Mood,Exp_Induce_Side_effects,Exp_Painful,Exp_Itchy,Exp_Tingle_Electrical_sensations,Exp_Warm_Hot,Exp_Metallic_Iron,Exp_Pleasant,Feeling_Anxious_overall,Feeling_Excited,Feeling_Calm,Feeling_Engaged,Feeling_Curious
14.3408433601835,21.77859157457,17.7193150239893,18.2771096092201,66.1557548418728,11.5826493995975,19.9523629479341,25.242190975329,19.8084913535139,48.3152580144034,44.2991691497376,44.2055023663292,30.1760158165275,14.7113633459227,95.8591878668392,10.8016182356907,13.336838377911,48.397947624638,47.6195487953947,46.8965183032093
