Exp_Reduce_Concentrate,Exp_Increase_Concentrate,Exp_Reduce_Alertness,Exp_Increase_Alertness,Exp_Reduce_Pain_Heat,Exp_Increase_Pain_Heat,Exp_Worsen_Mood,Exp_Improve_Mood,Exp_Induce_Side_effects,Exp_Painful,Exp_Itchy,Exp_Tingle_Electrical_sensations,Exp_Warm_Hot,Exp_Metallic_Iron,Exp_Pleasant,Feeling_Anxious_overall,Feeling_Excited,Feeling_Calm,Feeling_Engaged,Feeling_Curious
1.12086137531032,11.6850631646617,16.209024927808,1.77016705991896,18.1604331571816,1.23729746850462,2.5448043798131,7.37672600694528,30.401627298147,5.87191935913425,78.9620782465786,29.2040710109261,3.79724788043843,0.624112346205262,98.2553975173127,10.3397758158998,7.06260267041577,20.6327668924122,7.28595912648021,16.8955459224874
